,id,externalchannelname,incidentdate,classificationid,createdatetime,priority,ciscaseid,crmcaseid,crmcasestatus,ciscasestatus,histclusterid,retiredate,externalchannelid,externalchannelincidentid,clusterid,month,municipalityid,submunicipalityid,coordinatex,coordinatey,numberofunits
191,28576,GEOTECH,2023-04-14 00:00:00,NSPCL-69,2023-05-24 06:53:58,Low (0%-10%),,,Retired,Retired,e708a01eb1909f75_NSPCL-69,2023-12-01 00:00:00,002,GT_VD_607462_69,24393_NSPCL-69,4,008001,008001562,44.028581,26.319586,1
192,25566,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,000c8fdfdc3ce72f_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_677621_71,2724_NSPCL-71,4,008001,008001068,43.903583,26.367031,8
193,32278,GEOTECH,2023-04-16 00:00:00,NSPCL-29,2023-05-24 06:53:59,Low (0%-10%),,INC-23-10-085811,Retired,Retired,83141ba7bd1fc70a_NSPCL-29,2023-07-01 00:00:00,002,GT_VD_1139695_29,8824_NSPCL-29,4,008001,008001068,43.970203,26.368669,2
194,35584,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:54:01,Low (0%-10%),,,Retired,Retired,927d093507afb4fe_NSPCL-71,2023-12-01 00:00:00,002,GT_VD_1048580_71,5309_NSPCL-71,4,008001,008001067,43.971714,26.304889,4
195,29045,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:58,Low (0%-10%),,INC-23-10-161113,Retired,Retired,a0af6ad7b8f0df20_NSPCL-31,2023-06-01 00:00:00,002,GT_VD_604947_31,1078_NSPCL-31,4,008001,008001562,44.0214,26.31385,1
196,32604,GEOTECH,2023-04-15 00:00:00,NSPCL-36,2023-05-24 06:53:59,,,,Retired,Retired,23c797fcd05fc69e_NSPCL-36,2023-06-01 00:00:00,002,GT_VD_698485_36,12066_NSPCL-36,4,008001,008701,44.248233,26.339881,2
197,25820,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,37dd8aa7f7b20555_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_678655_71,10017_NSPCL-71,4,008001,008001068,43.894917,26.355792,1
198,25905,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,f636f62760ed9a87_NSPCL-31,2024-01-01 00:00:00,002,GT_VD_610781_31,9217_NSPCL-31,4,008001,008001562,44.023494,26.314711,1
199,29186,GEOTECH,2023-04-17 00:00:00,NSPCL-71,2023-05-24 06:53:58,Low (0%-10%),,,Retired,Retired,7b01afcce043e2d1_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_791929_71,11520_NSPCL-71,4,008001,008202,43.597228,26.117414,8
200,173593,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-07-18 23:00:05,Low (0%-10%),,,Retired,Retired,b9be5d44bdc5c7fa_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1518467_5,7ef497481264fc42_NSPCL-5,5,008001,008001562,44.01685,26.320458,1
201,81083,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,934546d34fe424b8_NSPCL-71,2023-09-01 00:00:00,002,GT_VD_1415936_71,56a95bdec47ddb35_NSPCL-71,5,008001,008001537,43.884122,26.425383,4
202,81724,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-06-13 09:30:51,Low (0%-10%),,,Retired,Retired,b51f78f245af0a44_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_1411400_71,a104ebc28084c41d_NSPCL-71,5,008001,008001537,43.888661,26.431044,8
203,79913,GEOTECH,2023-05-20 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,981f452793a1eed8_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1257144_31,6ad6dcf074fa2862_NSPCL-31,5,008001,008303,43.537719,26.068542,1
204,80510,GEOTECH,2023-05-23 00:00:00,NSPCL-69,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,edc118adfd732dd9_NSPCL-69,2023-11-01 00:00:00,002,GT_VD_1417497_69,fbdc4e1e93186bee_NSPCL-69,5,008001,008001537,43.892222,26.427728,1
205,81154,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,5aa5adfeccdf3e68_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_1690707_5,c7b9708df59b4f6f_NSPCL-5,5,008001,008001562,43.997081,26.361361,1
206,81747,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:51,Medium (10%-40%),,,Retired,Retired,8011641a10a5c48f_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1282792_31,f4d8cd51995804cb_NSPCL-31,5,008001,008603,42.178122,25.839333,2
207,81769,GEOTECH,2023-05-22 00:00:00,NSPCL-31,2023-06-13 09:30:51,,,INC-24-01-179112,Closed,,6af6e42eb5947821_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_1347440_31,09d86f479a1cee99_NSPCL-31,5,008001,008302,43.672864,25.950267,1
208,79955,GEOTECH,2023-05-22 00:00:00,NSPCL-5,2023-06-13 09:30:50,,,,Retired,Retired,e03ab87fea14a693_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_1427717_5,2ec21c604d6501ec_NSPCL-5,5,008001,008602,43.977464,25.393233,1
209,79957,GEOTECH,2023-05-21 00:00:00,NSPCL-71,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,1c1649ed1b28e63c_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1289743_71,0ce259b5fef285a0_NSPCL-71,5,008001,008603,42.185517,25.829456,1
210,80562,GEOTECH,2023-05-22 00:00:00,NSPCL-23,2023-06-13 09:30:50,Low (0%-10%),,INC-23-08-036999,Retired,Retired,1ae01c6d37ca57be_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_1345595_23,94e76ad9efbefb8a_NSPCL-23,5,008001,008302,43.722333,25.975283,1
211,80573,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,INC-24-02-006919,Closed,,8e3924b10f65f3ba_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_1566637_31,4fc0f36f74460385_NSPCL-31,5,008001,008001067,43.989083,26.336975,1
212,81794,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:51,Low (0%-10%),,,Retired,Retired,b9b641d8f4ec640c_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_1566793_5,fbd8ccf152fe4470_NSPCL-5,5,008001,008001562,44.057189,26.379756,1
213,80601,GEOTECH,2023-05-22 00:00:00,NSPCL-55,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,1ae01c6d37ca57be_NSPCL-55,2023-11-01 00:00:00,002,GT_VD_1347420_55,6df129b2c14e447d_NSPCL-55,5,008001,008302,43.704511,25.971639,1
214,79429,GEOTECH,2023-05-21 00:00:00,NSPCL-5,2023-06-13 09:30:49,,,,Retired,Retired,039981463fe8f2e3_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_1325205_5,049cf1facc395f34_NSPCL-5,5,008001,008710,43.370472,25.845664,1
215,80615,GEOTECH,2023-05-21 00:00:00,NSPCL-71,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,b36356823b95aff8_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_1289344_71,184c6eddb4dd7e7a_NSPCL-71,5,008001,008603,42.196664,25.831306,2
216,81266,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,1dd37050119f3285_NSPCL-5,2023-08-01 00:00:00,002,GT_VD_1523312_5,ad9663d795153ee0_NSPCL-5,5,008001,008001067,43.968497,26.303956,1
217,79465,GEOTECH,2023-05-21 00:00:00,NSPCL-23,2023-06-13 09:30:49,Low (0%-10%),,INC-23-10-157441,Retired,Retired,8ad27f2c649bfa5b_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_1290757_23,58bd31baad2b1341_NSPCL-23,5,008001,008603,42.182275,25.826919,4
218,79474,GEOTECH,2023-05-24 00:00:00,NSPCL-23,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,c0f0d7d77a6dd94e_NSPCL-23,2023-08-01 00:00:00,002,GT_VD_1518550_23,07f4cfab8a48d13d_NSPCL-23,5,008001,008001067,43.971353,26.322567,11
219,80090,GEOTECH,2023-05-22 00:00:00,NSPCL-31,2023-06-13 09:30:50,,,INC-24-02-060004,Closed,,4287bfa218b35950_NSPCL-31,2024-05-07 13:20:51,002,GT_VD_1422231_31,aade4dd894eef715_NSPCL-31,5,008001,008706,44.172236,25.509992,1
220,80093,GEOTECH,2023-05-21 00:00:00,NSPCL-23,2023-06-13 09:30:50,Medium (10%-40%),,INC-23-10-121729,Retired,Retired,1dfd3536965f109c_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_1286800_23,ae22223db808ec78_NSPCL-23,5,008001,008603,42.198475,25.828533,3
221,80654,GEOTECH,2023-05-22 00:00:00,NSPCL-63,2023-06-13 09:30:50,,,,Retired,Retired,212fca21519c08d8_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_1345538_63,3101d04fe52cb200_NSPCL-63,5,008001,008302,43.664119,25.946542,1
222,80666,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,b1bfe58567d86be7_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1564342_5,fbd51450061b49d3_NSPCL-5,5,008001,008001067,43.994075,26.335225,1
223,80682,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,0ff9dcb0566a64f7_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1687836_5,730526bbd254dd6a_NSPCL-5,5,008001,008001068,43.957958,26.359686,3
224,81283,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,70ae7b8a71c87246_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1288076_31,10733eef069ff0e2_NSPCL-31,5,008001,008603,42.201047,25.829078,1
225,81290,GEOTECH,2023-05-23 00:00:00,NSPCL-82,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,dbd980316de0a0a8_NSPCL-82,2023-10-01 00:00:00,002,GT_VD_1414872_82,d4554dd7d9caa77d_NSPCL-82,5,008001,008001537,43.886769,26.430103,2
226,81299,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,f8b6d38c8624c2ec_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1684684_5,8a858ddbf0b9f644_NSPCL-5,5,008001,008001068,43.953031,26.363956,1
227,79488,GEOTECH,2023-05-20 00:00:00,NSPCL-71,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,57efaab634aedb1b_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_1261810_71,1ed0a78cf7160f90_NSPCL-71,5,008001,008303,43.557797,26.0899,5
228,79501,GEOTECH,2023-05-26 00:00:00,NSPCL-23,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,2f811fd182056a1f_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_1688853_23,09638cf8188f5b38_NSPCL-23,5,008001,008001068,43.978958,26.374878,1
229,79505,GEOTECH,2023-05-21 00:00:00,NSPCL-69,2023-06-13 09:30:49,Medium (10%-40%),,,Retired,Retired,7cdb25372086b0cc_NSPCL-69,2024-01-01 00:00:00,002,GT_VD_1288829_69,47226a35068fee05_NSPCL-69,5,008001,008603,42.195144,25.829686,1
230,79507,GEOTECH,2023-05-22 00:00:00,NSPCL-69,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,65832d202c134914_NSPCL-69,2023-07-01 00:00:00,002,GT_VD_1346153_69,964d90645d1d64e6_NSPCL-69,5,008001,008302,43.753406,25.984636,1
231,80116,GEOTECH,2023-05-21 00:00:00,NSPCL-5,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,d86e396e578412c0_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_1290013_5,a5ad6bab517cdf2d_NSPCL-5,5,008001,008603,42.198697,25.821444,1
232,80128,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,c0f0d7d77a6dd94e_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1567657_31,8dd3e504747e2b79_NSPCL-31,5,008001,008001067,43.996314,26.330572,2
233,80133,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,251f4f4906a3e0cb_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1688131_5,b13e2a3263968347_NSPCL-5,5,008001,008001068,43.962503,26.361703,3
234,80693,GEOTECH,2023-05-24 00:00:00,NSPCL-69,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,40a9d15b15fe43a1_NSPCL-69,2023-09-01 00:00:00,002,GT_VD_1567369_69,21b34f794235adca_NSPCL-69,5,008001,008001067,43.993186,26.328797,1
235,80731,GEOTECH,2023-05-21 00:00:00,NSPCL-23,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,91375280396774a5_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_1287557_23,0bf6963151dac19d_NSPCL-23,5,008001,008603,42.194892,25.831494,6
236,80158,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,41d37245b1a6d1dc_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_1683892_5,a65dccfdcf513a87_NSPCL-5,5,008001,008001562,43.996272,26.36375,2
237,80176,GEOTECH,2023-05-22 00:00:00,NSPCL-82,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,9f91516011a53527_NSPCL-82,2023-09-01 00:00:00,002,GT_VD_1348076_82,9c8aba929abbcbd4_NSPCL-82,5,008001,008302,43.729267,25.999058,1
238,80750,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,21124b972658820a_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1283980_31,29f4cc247251f58c_NSPCL-31,5,008001,008603,42.183708,25.828283,1
239,81377,GEOTECH,2023-05-20 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,35e795ffa3600196_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_1263287_5,e4758c43a59aa8e2_NSPCL-5,5,008001,008303,43.541261,26.063336,1
240,81395,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,7f3694febc1b811e_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1280798_31,ae83a6ee59111093_NSPCL-31,5,008001,008603,42.186506,25.827817,1
241,79579,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,33683e2aa3403f81_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1568619_5,a9b1e9caf8a390d0_NSPCL-5,5,008001,008001067,44.003011,26.339006,1
242,79591,GEOTECH,2023-05-21 00:00:00,NSPCL-23,2023-06-13 09:30:49,Low (0%-10%),,INC-23-10-164860,Retired,Retired,d1beff105cb3af38_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_1284994_23,4cd6f71070a2833b_NSPCL-23,5,008001,008603,42.201861,25.828811,4
243,80222,GEOTECH,2023-05-26 00:00:00,NSPCL-23,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,4c9add4b778c043d_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_1683393_23,aa36ae49470d01a5_NSPCL-23,5,008001,008001068,43.957139,26.358933,1
244,80771,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Medium (10%-40%),,,Retired,Retired,f990c737de0584e4_NSPCL-31,2024-01-01 00:00:00,002,GT_VD_1289038_31,4b6906adb87df2ec_NSPCL-31,5,008001,008603,42.191822,25.834494,1
245,80796,GEOTECH,2023-05-22 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,a1fc881b0f67406a_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_1346333_5,d4618ad931a7cd48_NSPCL-5,5,008001,008302,43.755211,25.981472,2
246,81407,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,INC-23-10-161436,Retired,Retired,5d703bebb0c4005a_NSPCL-31,2023-10-01 00:00:00,002,GT_VD_1517345_31,2a090840090823f6_NSPCL-31,5,008001,008001067,43.999808,26.282989,3
247,81425,GEOTECH,2023-05-24 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,2a4d951d8ae46d0f_NSPCL-71,2023-12-01 00:00:00,002,GT_VD_1565693_71,6c130f2c126751e7_NSPCL-71,5,008001,008001067,44.000386,26.336881,2
248,79619,GEOTECH,2023-05-20 00:00:00,NSPCL-69,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,0b0b43c3f7507e2c_NSPCL-69,2023-10-01 00:00:00,002,GT_VD_1260271_69,d1c33135fbca88c8_NSPCL-69,5,008001,008202,43.647142,26.129947,1
249,79640,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-06-13 09:30:49,Low (0%-10%),,,Retired,Retired,e9136ad3108f7b2a_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1568156_31,e293498a6ccbb9a7_NSPCL-31,5,008001,008001067,43.991958,26.339397,1
250,80255,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,ad95f4be7ca93b94_NSPCL-5,2023-08-01 00:00:00,002,GT_VD_1564854_5,1c5bf24391f712cc_NSPCL-5,5,008001,008001067,43.996411,26.334392,1
251,80812,GEOTECH,2023-05-20 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,25cba5dacab0c3c8_NSPCL-71,2023-11-01 00:00:00,002,GT_VD_1259476_71,5e37d85cfaf246cd_NSPCL-71,5,008001,008303,43.534867,26.059583,2
252,80827,GEOTECH,2023-05-20 00:00:00,NSPCL-69,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,7ebbfae8914d64a0_NSPCL-69,2023-07-01 00:00:00,002,GT_VD_1262203_69,6cc2fc79800f82a1_NSPCL-69,5,008001,008303,43.550322,26.098153,1
253,80832,GEOTECH,2023-05-23 00:00:00,NSPCL-29,2023-06-13 09:30:50,Low (0%-10%),,INC-23-10-160038,Retired,Retired,2b69cf4697f0a917_NSPCL-29,2023-07-01 00:00:00,002,GT_VD_1469687_29,a1a79b83eb726c60_NSPCL-29,5,008001,008001068,43.929403,26.38115,1
254,80843,GEOTECH,2023-05-24 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,dc7a1c19cacf90c1_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1527178_71,305e35ac9f57a729_NSPCL-71,5,008001,008001562,44.007331,26.296767,1
255,81439,GEOTECH,2023-05-24 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,e9136ad3108f7b2a_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1567018_71,9562f433b91fe408_NSPCL-71,5,008001,008001067,43.99395,26.327953,1
256,81445,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,75d3f386846fb520_NSPCL-5,2023-12-01 00:00:00,002,GT_VD_1567610_5,3673441c652ef49a_NSPCL-5,5,008001,008001067,44.002206,26.33845,2
257,81473,GEOTECH,2023-05-26 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,INC-23-10-183562,Closed,,e708a01eb1909f75_NSPCL-31,2024-05-07 13:20:51,002,GT_VD_1689505_31,6acc9d5b2712fa57_NSPCL-31,5,008001,008001562,44.004214,26.369806,3
258,79651,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,80a0458f0819fb4d_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1564923_5,a79e0da7b9592e32_NSPCL-5,5,008001,008001067,43.997192,26.334947,3
259,80272,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,d29609a2059a53aa_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1475773_5,a5af4d60d3503b9b_NSPCL-5,5,008001,008001068,43.930656,26.389714,10
260,80282,GEOTECH,2023-05-26 00:00:00,NSPCL-63,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,3d690500328413aa_NSPCL-63,2023-08-01 00:00:00,002,GT_VD_1681823_63,90c43eae90641b77_NSPCL-63,5,008001,008001068,43.98025,26.394897,1
261,80296,GEOTECH,2023-05-26 00:00:00,NSPCL-69,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,522e96725bf0004c_NSPCL-69,2023-08-01 00:00:00,002,GT_VD_1685166_69,00a8f81d89044928_NSPCL-69,5,008001,008001068,43.958514,26.371089,1
262,80858,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,f7405820d2749946_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1684069_5,4f6738fc7bc96ffc_NSPCL-5,5,008001,008001068,43.970433,26.370992,2
263,80887,GEOTECH,2023-05-24 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,dbf4acfd59d3a064_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_1564443_71,70eb92717177147b_NSPCL-71,5,008001,008001562,44.030042,26.363653,10
264,81486,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,ab4d6213985b0230_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1518800_5,310a81cbc6cb9ba1_NSPCL-5,5,008001,008001067,43.996328,26.2865,2
265,81488,GEOTECH,2023-05-20 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,981f452793a1eed8_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_1260370_71,6bd960ca7200c979_NSPCL-71,5,008001,008303,43.532531,26.062831,1
266,80309,GEOTECH,2023-05-26 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,3e25e7a7bd616038_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1682952_5,1197d62c31e84aa5_NSPCL-5,5,008001,008001068,43.955094,26.365669,1
267,80311,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,e4627ffc13ac1eb4_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1476440_5,3abe84a2163089aa_NSPCL-5,5,008001,008001068,43.935408,26.393581,1
268,80333,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,INC-23-10-167829,Closed,,820d8322ad1a7b5b_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_1290852_31,c275df6525fe1650_NSPCL-31,5,008001,008603,42.196514,25.829686,1
269,80918,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,a77a9a6dc68bcbce_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1516250_5,9c207684ecfe602c_NSPCL-5,5,008001,008001067,43.970631,26.306639,1
270,81550,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,,,INC-23-10-085818,Retired,Retired,8061695e20d7c560_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1325198_31,7099c866466c131c_NSPCL-31,5,008001,008602,43.285839,25.256247,3
271,79733,GEOTECH,2023-05-22 00:00:00,NSPCL-31,2023-06-13 09:30:50,,,INC-23-10-087447,Retired,Retired,d6412f4071188744_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1346526_31,e27bb159d4cad624_NSPCL-31,5,008001,008302,43.667647,25.948036,1
272,80351,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,4b7ed83668caf9c3_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1567560_5,4ea0d223282dcc91_NSPCL-5,5,008001,008001067,43.996703,26.335211,1
273,80373,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,5f6bbb68db533d01_NSPCL-5,2024-01-01 00:00:00,002,GT_VD_1524043_5,f2ef7ad25f1754bc_NSPCL-5,5,008001,008001067,43.992272,26.291783,1
274,80944,GEOTECH,2023-05-24 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,1663e9d8975838ef_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_1520650_71,4c22fd8cc4e2e9e9_NSPCL-71,5,008001,008001562,44.017517,26.290297,4
275,80945,GEOTECH,2023-05-21 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,INC-23-10-122392,Closed,,652b930adbdf98a4_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_1285462_31,4fcb32d168f600d6_NSPCL-31,5,008001,008603,42.194478,25.821183,1
276,81552,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,6db054c2184962a6_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1565386_5,cebc225a9baf05ca_NSPCL-5,5,008001,008001067,43.988869,26.336706,1
277,81569,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,de14a677452c55c3_NSPCL-31,2024-01-01 00:00:00,002,GT_VD_1567702_31,affac1f4bf153c16_NSPCL-31,5,008001,008001562,44.066258,26.372069,4
278,81571,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,26e8c7fb8d946763_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1522880_5,e7a6185bd0e79841_NSPCL-5,5,008001,008001562,44.013278,26.294292,3
279,81590,GEOTECH,2023-05-20 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,149fe1c57f2e4af3_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_1262552_71,72015c4879d82143_NSPCL-71,5,008001,008303,43.522103,26.065442,2
280,79768,GEOTECH,2023-05-21 00:00:00,NSPCL-5,2023-06-13 09:30:50,,,,Retired,Retired,16f276b2b188cecb_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_1322778_5,b4f5c394ffb5aab9_NSPCL-5,5,008001,008201,43.494506,25.873947,1
281,79771,GEOTECH,2023-05-21 00:00:00,NSPCL-71,2023-06-13 09:30:50,Low (0%-10%),,,Retired,Retired,85dfcfeb3cf46522_NSPCL-71,2023-08-01 00:00:00,002,GT_VD_1288440_71,fa8943cdb08037f1_NSPCL-71,5,008001,008603,42.187828,25.829461,1
